datetime,relay,rtt
2020-03-16 11:39:38,C78AFFEEE320EA0F860961763E613FD2FAC855F5,26.385549999999995
2020-03-16 11:39:55,C78AFFEEE320EA0F860961763E613FD2FAC855F5,14.787554999999998
2020-03-16 11:40:11,C78AFFEEE320EA0F860961763E613FD2FAC855F5,24.192454999999967
2020-03-16 11:40:27,C78AFFEEE320EA0F860961763E613FD2FAC855F5,0.03719499999999698
2020-03-16 11:40:44,C78AFFEEE320EA0F860961763E613FD2FAC855F5,26.313429999999986
2020-03-16 11:41:00,C78AFFEEE320EA0F860961763E613FD2FAC855F5,7.123475000000013
2020-03-16 11:41:16,C78AFFEEE320EA0F860961763E613FD2FAC855F5,4.6393899999999935
2020-03-16 11:41:33,C78AFFEEE320EA0F860961763E613FD2FAC855F5,-9.366035000000009
2020-03-16 11:41:49,C78AFFEEE320EA0F860961763E613FD2FAC855F5,20.243525000000005
2020-03-16 11:42:05,C78AFFEEE320EA0F860961763E613FD2FAC855F5,27.70888500000001
2020-03-16 11:42:21,C78AFFEEE320EA0F860961763E613FD2FAC855F5,6.87480000000005
2020-03-16 11:42:37,C78AFFEEE320EA0F860961763E613FD2FAC855F5,10.956530000000017
2020-03-16 11:42:53,C78AFFEEE320EA0F860961763E613FD2FAC855F5,-34.672259999999966
2020-03-16 11:43:10,C78AFFEEE320EA0F860961763E613FD2FAC855F5,20.859119999999987
2020-03-16 11:43:26,C78AFFEEE320EA0F860961763E613FD2FAC855F5,-9.972925000000004
2020-03-16 11:43:43,C78AFFEEE320EA0F860961763E613FD2FAC855F5,17.195939999999982
2020-03-16 11:44:00,C78AFFEEE320EA0F860961763E613FD2FAC855F5,3.770584999999983
2020-03-16 11:44:16,C78AFFEEE320EA0F860961763E613FD2FAC855F5,-7.658959999999977
2020-03-16 11:44:33,C78AFFEEE320EA0F860961763E613FD2FAC855F5,3.747580000000029
2020-03-16 11:44:49,C78AFFEEE320EA0F860961763E613FD2FAC855F5,16.071439999999996
2020-03-16 11:45:05,C78AFFEEE320EA0F860961763E613FD2FAC855F5,9.723904999999975
2020-03-16 11:45:22,C78AFFEEE320EA0F860961763E613FD2FAC855F5,66.73299999999998
2020-03-16 11:45:38,C78AFFEEE320EA0F860961763E613FD2FAC855F5,12.259484999999984
2020-03-16 11:45:54,C78AFFEEE320EA0F860961763E613FD2FAC855F5,4.068015000000003
2020-03-16 11:46:10,C78AFFEEE320EA0F860961763E613FD2FAC855F5,23.171425000000035
2020-03-16 11:46:27,C78AFFEEE320EA0F860961763E613FD2FAC855F5,5.3861149999999895
2020-03-16 11:46:43,C78AFFEEE320EA0F860961763E613FD2FAC855F5,28.476595000000003
