fingerprint,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
CheenaTorExit3 50825758CC2DA41DEEF6AE29CB20A803BDCC6F79,2310,2310,2400,2400,2400,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2630,2630
CheenaTorExit4 CD871CADA15BD5460AB65BAD1C306AC870A6A427,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,2300,2300,2300,2300,1400,1400,1400,1400,1400,1400,803,803,803
CheenaTorExit7 D8B99A7556B3A546910F505F374F55D2417EEE12,8610,8490,8490,8490,8700,8700,8800,8800,8800,8800,8800,8800,8800,8720,8720,8720,8720,8720,8720,8500,8500,8300,8300,8300
CheenaTorRelay1 8AFFEAE2A917D35C4E98395F5F3BDC3A55472632,2500,2500,2500,2500,2500,2400,2400,2400,2400,2400,2400,2400,2400,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
CheenaTorRelay3 D5D8C31E1F845B46564B112233EECFB539060915,10300,10300,10400,10400,10400,10400,10400,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,10400,10400,10400,10400,10400
Cheese1 AE17FAAF8F302A506AF2167666EC62882804403F,91000,91000,91000,91000,91000,91000,91000,95300,95100,94900,94800,94900,94900,91000,91000,93100,93600,94400,90000,91000,90000,91000,91000,91000
Cheese2 38E48C9509E18F405749859EEF299EBC1B829602,73600,73600,73600,70500,70500,70500,70500,70500,70500,70500,70500,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,67800,67800,67800
CheezsystemsTord DE82EEFA24410DA17CB3CA3EE3C9552349BD5F1D,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,580,580,580,580,580,580,580
Chenjesu 5DB9AE27A44EB7B476CC04A66C67A71C97A001E6,159000,159000,159000,146000,146000,146000,146000,146000,146000,146000,146000,146000,146000,146000,151000,151000,151000,151000,151000,151000,151000,151000,151000,151000
ChickenPotPie 7CDA67E2A3C9DFFC9DFF5B89540CF79CF6698A00,620,620,856,856,856,856,856,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756
Chimborazo E81EF60A73B3809F8964F73766B01BAA0A171E20,25000,25000,25000,24900,24700,24400,24200,23900,23700,23800,23800,23800,24000,24000,24100,24200,24300,25000,25000,23000,24000,24800,24800,24900
ChomelesDEionos 47175EA5C1B830AD72F2ED14C089B443758376E1,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,15000,15000,15100,15100,15200,15300,12300,12400,12400,12400,12900,12900
ChrisSellsYourData B2DC8CC5579A3F85121C1AB4A6C3AA38B5B0DC3E,6300,6300,6300,6300,6300,6300,6300,6300,6300,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130
ChristopheRelay 50BAD4E48646797796107ECF0192178495247202,428,428,428,428,428,428,428,428,423,423,423,423,423,423,423,423,423,423,423,423,423,390,390,390
Chrysophylax F8833D175642C17C50B859A9A557DA4529588B7A,201,163,163,163,163,163,163,201,201,201,201,201,201,201,202,202,202,202,202,202,202,202,202,202
ChunksRelay2 1DD0E3688461771719AEAEC2AA703E8000F01783,2250,2250,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020
Cicolina 4FE3FD67F2F06D8AD929217A357F623FC7C692D9,20000,20000,20000,20000,20000,20000,20000,19900,19900,19900,19900,19900,19900,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,19400
Cir0X C33B36DBD576D4DE141443D28122575DA159D1B3,583,583,583,583,583,583,583,583,670,670,670,670,720,720,720,720,720,670,670,670,720,720,720,670
Clankus 1BAD20F78D7673CE97DB3EE210B43814D68384DE,17000,17000,17000,17000,17000,17000,17400,17400,17400,17400,18000,18000,17400,17400,16000,16000,16000,16100,16200,16300,16400,16400,16400,16500
CldcrExit 2549BEAFA199A9E3D2710E9FBC0547DCF1CECAE4,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890
ClericalChanneling 5EF6450BE81C6B51629B47DD69B382F7CB482C27,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1200,1200,1200,960,960,960,960
Cloud 615ABEA2DE76EB3760BC51E7306BAA59F15CD8F2,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520,3520
CloudLink01 DEA84F08432800346BADB35F1EAC1B2A4D5B165D,12000,12000,12000,12000,12000,12000,12000,12000,12000,14000,14000,14000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
CloudRelay1 7CA53C34D8C70376A1638EE7A934A7CB03996BE2,80,66,66,80,80,80,80,80,80,80,80,80,80,80,66,66,252,252,252,252,252,252,252,252
CloudSigma D5F5502C1762A0B737A81A6BDB78DDBF7EFC7725,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6710,6720,6720,6710,6740,6770,6800,6820,6810,7900,7900,7900,7900,7900
ClubFelicity 33C480D50C25B94B2E00ACDD9AF26FF79A12E69C,257,257,257,271,271,271,271,271,271,271,271,271,255,255,259,259,259,259,259,259,259,259,259,259
ClubHorizon BE4F32EFAD591932963A0BA870F913A3CBFEDD3E,310,310,310,310,310,310,310,310,300,300,300,300,300,300,300,300,300,300,300,300,300,387,387,387
ClubLost B52BC6561D63BDC33F83CD70A857F69F68FE03FB,12100,12100,12100,12100,12100,12100,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12700,12100
Coatltor673412 7F5D5A72EE056586F3743751EF90B0FDF42EF9C7,3090,3080,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3310,3310,3330,3360,3380,3400,3410
Cock 62966D3F21A9CC04F95DFB7E34665E247D60D235,724,728,814,814,814,814,814,814,814,814,814,900,900,900,914,814,814,814,814,814,814,814,814,814
CodainGate D74F619C74C2E601A39EBE58C8E34DFEB3BADE99,2700,2700,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3400,3400,3400,3400,3400,3400,3400,3400
CodePoet76 4CA782CE00ADBCDDB93DE3FCACF84445353D7772,319,319,319,319,319,319,210,210,210,210,210,210,210,266,266,266,266,266,266,266,266,266,266,266
Coderi 2F13570D016AF3BD7FBF544FEBEF7EFA3B147CDF,37,37,37,37,37,37,37,37,37,37,37,31,31,31,31,31,31,31,31,31,31,31,31,31
Coderx64 E37E019AED87250982DF670E4D8D09704DDB44C1,1800,1800,1500,1500,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410
Comet 628D9F4CAB51E494688B9A27E5DA0E70D6346806,54,54,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
CommanderRoot 480E1AF10C68BEFF3CC2D753810FB280C1327A8E,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3410,3420,3440,3450
ContinuumRelay 8DBEF8D824437770261B4C7453F2815DB7FC9165,3760,3760,3740,3710,3670,3640,3590,3570,3560,3560,3550,3560,3560,3570,3570,3580,3600,3610,3630,3660,3680,3690,3690,4100
Coocoo 0A413A0CDCB124A1D63376A0ECEF5E66A9AADC41,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1630,1630
Cosworth01 71EFE4314646C4613895509723BFD354D8EABCAF,13800,13700,13700,13600,13500,13400,13200,13100,13000,13000,13000,13000,13100,13100,13200,13200,13300,13300,13400,13500,13500,13700,13800,13000
Cosworth01 D15AFF44BE641368B958A32FB6B071AC2136B8B1,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,13600,13700,13700,13700,13800,13900,14000,13300,13400,13500,13600,13600
Cosworth02 E0F638ECCE918B5455CE29D2CD9ECC9DBD8F8B21,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,12000,12000,12000,12000,11600,11600,11600,11600,11600,11600,11600
Cosworth03 1424000B86DF67D1FBFF685B204073BB9591CEFD,14200,14100,14000,14000,13800,13600,13500,13200,13100,13100,13100,13100,13200,13300,13300,13300,16000,16000,16000,16000,16000,16000,16000,16000
Cotopaxi 4623A9EC53BFD83155929E56D6F7B55B5E718C24,13800,13700,13600,13500,13400,13300,13200,13000,13000,13000,13000,15600,15600,15600,15600,15600,15600,15600,15600,15600,15600,15600,15600,15600
CottasRelay 4F3056E9D4BAC38EC2100063745221553630ECCB,1950,2030,2030,2030,2030,2030,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2400,2400,2400,2400
Coutee AF50D1667285F315F3B7D2D5206BF87313572973,4690,4690,4690,5370,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,4690,4690,5300,5300,5300,5400,5300,5400,5400,5400
CrashMe 5DF514DCA191869DC5E290CCADD672A0CEE91D28,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915,915
CretinDesAlpes A6C7821BE00C9A951181296EE12EB5AD8B7CFA17,7100,7100,7100,7100,7100,7100,7100,7100,7100,6800,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7300,7700,7700
CriticalMass 77131D7E2EC1CA9B8D737502256DA9103599CE51,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70000,70000,63000,64000,64000,64000,64000,64000,64000,64000,64000
Crows 74A55E12F6A9FD17165A356C00407F4D206E8368,26900,26900,26900,27500,27400,27300,27100,27000,26900,26800,26700,24400,24500,24600,24500,24600,24700,23000,23000,24000,24000,24000,24000,24000
CryoBBNx 461D6EA15966C7F99B43D37ADC116B5B8E47D130,58000,58000,58000,58000,58000,58000,58000,58000,58000,58600,58500,58600,58600,58800,58800,59000,59000,59000,59000,59000,59000,59000,59000,59000
CryptoHouse BF6DDC1689990D2AF82E7300D7CC632845D6F14C,16300,16300,16200,16000,15900,15700,15500,15500,15400,15400,15400,15400,15400,15400,15400,15500,15600,15600,15700,15800,15900,15300,15300,15300
Cryptocat 35DA04A92634AF2392CBA6AF158E00B5589A1CFA,6100,6100,6100,6100,6100,6100,6100,6100,5740,5740,6000,6000,6000,6000,5820,5830,5870,5920,5950,6000,6000,6000,6100,6100
Cuechan 9D8CD05E222737E7812AD214B7160AF1866A1026,20000,20000,20000,22600,22400,22300,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600,25600
CulNoir 1F509589F7F70B69A38719A201451CF4B70F89C6,122,122,122,90,122,122,122,122,134,134,134,134,134,134,148,134,134,152,152,152,152,152,152,152
Cygorg 9B71E2731F885731958703C3ED4551A01EC298A0,655,655,655,655,655,893,893,893,893,893,893,853,853,853,865,865,865,865,865,865,865,865,865,865
D3S4RS1 9A75CC005CA0D92FFD3F96003B2524C20B053E28,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140
DANCINGOASIS AF43E72B25EF10AA0BAEC059B4893FCB27E98FA6,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11700,11700,11700,11700,11700,11700,11700,11700,11700,11700,11700
DCSNET 687EFE281D08C65DE80935DEF63524EA053672B5,14000,14000,14000,14000,14000,13400,13400,13400,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200
DETor02 FAA935B0BC3B4348CCBD3EBA95681AB51730977D,16000,16000,21500,21400,21300,21200,19700,19600,19600,19500,21100,21200,21100,21100,21200,21300,21400,17400,17400,18000,18000,18000,18000,18000
DFRI0 DD8BD7307017407FCC36F8D04A688F74A0774C02,32400,32400,32400,35000,35000,35000,35000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,31000,31000,31000,31000,31000,30200,30200
DFRI1 A10C4F666D27364036B562823E5830BC448E046A,36300,36300,36300,36300,36300,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37100,37100,37100,37100,37100,36300,36300,36300,36300
DFRI3 EC84E23249F74BFFBC82B4E63CDA295CCC0292A0,20700,20700,20700,21500,21500,24800,24800,25000,25000,24000,24000,21500,21500,21500,21500,21500,21500,21500,21500,21500,21500,21500,21500,21500
DFRI4 A478E421F83194C114F41E94F95999672AED51FE,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39000
DFRI5 185663B7C12777F052B2C2D23D7A239D8DA88A0F,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,36700,36700,38000,38000,38000,38300,36700,36700,36700,36000,36000,36000,36000,36000
DFRI8 134B49D0212C89064F9778E5E8FD9E7BC346F3C9,23500,23500,23500,23500,23500,23500,23500,27600,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,22400,22400,22400,22400
DIEPARTEIistsehrgut 74876A4962E1B45016AD59F59470F8CD2AD15D73,519,519,519,519,519,519,519,519,519,519,507,507,507,507,507,507,428,428,428,428,428,428,428,428
DKRelay 29DE7EE0866D4F4340AE0CFD72ADC3519F65461A,454,454,454,454,454,454,454,454,454,454,454,454,494,494,380,380,380,380,380,380,380,380,380,380
DKrelayasa3 7F5BE266ABDB3E704511589DAAC68D3B1B0B7FB2,5600,5600,5600,5600,5600,5600,5580,5550,5530,5690,5680,5690,5680,5680,5710,5750,5790,5830,5600,5660,5660,6390,6390,6390
DRDONETRA 0F72ED757A1EBE87A29C84CBD3F38237F3C550A7,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
DaVinciCode C9BD98DF52BF8F76C1FCA40104657F2BC996AE2A,5500,5500,5190,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160
Daenerys E312A938D71045BE3A5C1FF3AB87CF7464194861,33000,31100,31100,31000,30000,30000,30000,30000,30000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,30000
DagnyTaggart ECB0A13C33B9C0BB101104E08738C19048222393,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,51000,51000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000
Dagonet 96D4C61DB5B38EC7ABE3DB9BB87A97A8587B8087,15000,15000,15000,15000,15000,16000,16000,15000,15000,15000,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15300,15000,15000
Dakar A3324CAC9EE28F207090D7348E99C8C56F47348F,940,940,940,940,940,940,940,940,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060
Damnation 803FB98BA0FE1709C087E9138CC6096F22083CA5,28,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Dampfsonderzug 0D4A1AE6D94F5EF29F7B7D15D893D50C17F4FB96,21000,21000,21000,21000,21000,22400,22100,22100,22000,22000,22000,22000,22100,22200,22100,21000,21000,21000,19000,19000,20000,20000,20000,20000
DanaScully AC00AEBA1AE2A80CF4184C4362157BF91487B902,8160,8160,8160,8140,8110,8090,8050,8010,7980,7950,7940,6600,6700,6700,6700,9600,9600,9600,9600,9600,9600,6800,6800,6800
DangerZone 898AA9A17ECBB05FEA4FE7418BD1C64F45D9A614,11200,11200,11100,11000,10900,10800,10700,10600,10600,10600,10600,10600,10600,10600,10600,15000,15000,15000,15000,15000,15000,15000,15000,15000
Dangernoodle D303A9041E131C5F2D793DFBB56C476ECA994075,25700,25700,25700,30000,30000,30000,30000,30000,31000,31000,31000,31000,31000,31000,31000,27800,27900,28000,27900,28900,29100,29100,29300,29300
DannenTor E168F15D28B5E07C16B825559B3E443E8CBC671E,71,71,71,71,71,71,71,71,71,71,71,71,66,66,66,66,66,66,66,66,66,66,66,66
DarkMatter 9E9A464D83B8BE938C35AEA775FA5057A03A2FBF,3010,3010,3010,3010,3010,4600,4600,4600,4600,4600,4600,4600,4600,4600,4200,4200,4380,4380,4380,4100,4100,4100,4100,4100
DarkOVH 7CFBA909B3879C245A329D50D1C6ECA4A466FB86,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,17400,17400,17500,17600,17600,17700,17700,17800,17900,18000,18000,18000,16000,16000
DarkOVH2 97842956BE045BD8D5C4D5A2BA3949D4B86A4A3F,17000,17000,17000,17000,17000,17000,17000,17000,17000,18000,18000,18000,18000,18100,18000,18100,18200,18200,19200,17700,17700,17900,18100,18200
DarknSpace BACCB07705B1BABE5C1B1AB48E23D9CF9F76DEEB,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
DataSmuggler 4317CB1BED0C6090ABEBB45440A040AD68383CAC,280,280,280,280,280,511,511,511,511,511,511,511,511,511,487,487,487,485,485,485,485,485,485,485
DaveHamilton 65F3474C6D735B51B8E5EDB096725ED2CF18B3D7,187,1120,1120,1120,1120,959,959,959,959,959,959,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030
Death A8C1AED4343C2CA514C9CA125488FD2764353F1B,9700,9700,9700,9700,10000,10000,9800,9800,9510,9510,9510,9510,9510,9510,9510,9500,9600,9600,9600,9600,9600,9600,9600,9600
DeathArmyRelay D2F1591E06B7DB37B7801A9EE88463D6B60184A3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10
Debianer F12601F4B7009DCB1F61A14467B0CA4A608E769C,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14
DedlineExperience 9D2D7CA7DBA941C470C69395F23EB81FB9115AD1,130,130,130,133,133,133,133,133,133,133,133,133,133,133,133,130,130,130,130,130,130,130,130,130
Deedee 5B608B65CCADE018FA2C98D25F16A22963115916,270,270,270,270,270,270,270,270,270,270,270,270,265,265,265,265,265,265,265,265,265,265,265,265
DeepGreenResistance 9C2BF9B1E30EBB1A3836FA04BEEE8CC192CC1E5B,1130,1130,1130,1130,1130,1130,1040,1250,1250,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
DeepThought42Bridge 7DC099E84AD8ACC12DE92EEF2B1A9052B15D0AF1,460,460,460,460,460,460,460,554,554,554,554,554,554,554,492,492,492,523,523,523,523,523,523,523
Deepsky 09A70E396DE93F54D4541BBB0EC8E2B23761F34F,6370,6370,6370,6370,6370,7140,7140,7140,8500,8500,8500,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
DefCon C54E81EB047D7EC1E05B0AC6E723BE1BF5CAF520,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
DefconFurs C9DF39AABF4E34309E04E1E56DB9FA6CF37AE140,4720,4720,4720,4720,4800,4800,4830,4830,4830,4830,4830,4830,4830,4830,4830,4830,4800,4800,4800,4800,4800,4800,4800,4800
DefconPups B65CC2B45CE9C934D1E1254736166D6AB64C2ABC,4200,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,3800,3800,3800,3800,3800,3800
DefiantDaveRelay01 823701D5C4C5D72C3FF533113F25A1922DED6303,15200,15200,15200,15100,15000,18400,19000,19000,19000,19000,19000,19000,19000,19000,18800,18900,19000,19000,19000,19000,19000,19000,19000,19000
DefiantDaveRelay02 7C499ACD60FB651DD486B6D802290A3EBBECCD84,19000,19000,19000,19000,19000,19000,19000,19000,19000,12400,12400,12400,12400,12400,12500,12600,12600,17000,17000,17000,17000,17000,17000,17000
DefinitelyNotTheFBI B25427A8F4A485E03EDA31757AB1C33DBE587428,114000,114000,114000,114000,114000,114000,120000,114000,114000,114000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
DeiFlagellum 9FAF8915E2342CC43159DBEE9830DABCCD59B4B2,1400,1400,1400,1400,1400,1400,1400,1400,1400,1300,1300,1300,1280,1280,1280,1300,1300,1300,1300,1300,1300,1300,1300,1300
DelterserverTorNet1 0DD0EEB88CDD23AF14194AC17CB6676D78B04FD1,131,131,185,185,185,185,185,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
Dementor CF9F7111864843FA82F19D8BBB5D1D36D493EC00,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
Demogorgon 4DB0490A0420809A8149E778BBAC8F1E9349D9EC,9580,9580,9580,9280,9280,9280,9350,9280,9280,9280,9280,9280,9280,9280,9280,9280,9440,9280,9280,9320,9400,9440,9500,9520
DerDickeReloaded 79509683AB4C8DDAF90A120C69A4179C6CD5A387,35900,35900,35800,35700,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,33200,33400,33500
DerRaffke 3DF28C6A21F9F063FA1640F7367BE8143816D40F,1320,1320,1320,1320,1320,1320,1320,1320,1440,1440,1440,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
DerrickJensen E0023AC14180112A2FFF00A84C6049862BB3E6C3,3800,3800,3800,3800,3860,3860,3860,3860,3860,3860,3800,3800,3800,3800,3900,3900,3900,3900,3900,3800,3800,3800,3900,3900
Desperado A13281DBD8F8E484E95DD273B3EE7FC14C1B0A7A,12700,12700,12600,12600,12500,13700,13500,13400,13400,13400,13400,13400,13400,13400,13400,7520,8100,8100,8100,8100,8100,8100,8100,8100
Desson CFA00F9E32C6C1E79DCAC47658BE531634ED8CA5,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Deteros F0AE922B4D358F3AF6B76222A2526B0470E7D913,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,110,110,110,110,110
DevOops 7F0CF3D96C1C910020149EEA5A10294117DC67AA,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,8080,7610
Deviant 865621789A142DFC244AA61169B17BBC1CBE135A,1440,1440,1100,1100,1100,1100,1400,1400,1400,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1370,1280,1280
DevilHunter 6118DDB580EEDD6FE5F8D3CC0DF1EE17D8A2A4C6,10000,10000,11200,11100,11000,10900,10800,10700,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10700
Devuno1 63CD37872814AD1623C239CB7A0CB9C4E3CEB923,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7450,7480,7500,7490,7510,7560,7590,7620,7630
Devuno2 E5FD0AFD4222190D4789ED58120487717FA78EAC,625,625,625,625,625,625,764,856,856,856,856,856,856,856,856,856,856,856,856,856,856,856,851,851
Dhalgren A0F06C2FADF88D3A39AA3072B406F09D7095AC9E,54000,54000,54000,54000,54000,54000,54000,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600
Dibbelabbes D279CF5E92A128C1BABC3B64C6B22D386047E03A,38,38,33,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32
DidItLateButNow42 843C4F774DA2653DADBA5B847A33CC646995F6A1,1900,1900,1900,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,2060,1700,1700,1700,1700,1700,1700,1700,1700,1700
DieYouRebelScum1 43AF24071B400911629D5BC9FC20DE335F9DFC00,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,2010,2010,2020,1910,1920,1940,1950,1970,1970,1990,1980,1800
DigiGesTor1e1 0111BA9B604669E636FFD5B503F382A4B7AD6E80,27600,27600,27600,27600,27600,27600,29500,29500,29500,29500,29500,29500,29500,29500,29500,29800,29800,29800,29800,29800,29800,29800,29800,29800
DigiGesTor1e2 AD86CD1A49573D52A7B6F4A35750F161AAD89C88,28100,28100,28100,28100,28100,28100,28100,28100,30800,30800,30800,30800,30800,30800,28500,28500,28500,28500,28500,28500,28500,28500,28500,28500
DigiGesTor3e1 9AA3FF35E7A549D2337E962333D366E102FE4D50,26000,26000,26000,26000,26000,26000,26000,28000,28000,26900,26900,26900,27000,27000,27000,27000,27000,26900,26900,26900,26900,26900,26900,26900
DigiGesTor3e2 311A4533F7A2415F42346A6C8FA77E6FD279594C,29200,29200,29200,29200,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,29100,29100,29100,29100,29100,29100,29100,29100,29100,29100
DigiGesTor3e3 1BDBE9C0F7034E6789A9BF7BED82BE2045F0F5B7,27000,27000,27000,27000,27000,27000,27000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,25000,25000
DigiGesTor4e1 B5CED6834BEE8E38D2C62F00CCB6715F0440DA21,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
DigiGesTor4e2 BF1B662D1DA4E55F700C130AC58574B47FB7EB8E,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
DigiGesTor4e3 0D2DE242ADA0ED77325E3AEE3A9D8C5CD07C2CF3,31000,31000,31300,31300,31300,31300,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33200,33000,33000,33000
DigiGesTor4e4 08CE3DBFDAA27DB6C044A677AF68D7235C2AFC85,34900,34900,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100
DigiGesTor5e1 BCF55F865EE6EF17E25EFEAF851BC429F190B85D,28000,28000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
DigiGesTor5e2 9C61FC0A01401EDF71C4048665E53968E81351FC,27300,27300,27300,27300,27300,27300,27300,27300,27300,27300,27700,27700,27700,27700,27700,27700,27700,27700,27700,27700,27700,27700,27700,27700
DigiGesTor5e3 E006EA04C696BBD6E35407538131305FF3CB8C16,32000,34200,36000,34900,34900,34900,34900,34900,34900,38400,38400,38400,38400,38400,38400,32000,32000,32000,32000,32000,32000,34000,37000,36000
DigiGesTor5e4 8C25BA134D579B8AAF420E01215EB2CF06AAE907,29000,29000,29000,29000,29000,29000,29000,29000,24000,25200,25500,25500,25500,25500,25500,25500,25500,25500,22500,22500,22500,22500,22500,22500
Digitalcourage3ip1 9EAD5B2D3DBD96DBC80DCE423B0C345E920A758D,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4650,4000,4000,4000,4000,3900,3900,3900
Digitalcourage3ip2 ADB2C26629643DBB9F8FE0096E7D16F9414B4F8D,4300,4300,4440,5100,5100,4300,4300,4600,4600,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170
Digitalcourage3ip3 C2AAB088555850FC434E68943F551072042B85F1,4400,4400,4620,4620,4620,4620,4620,4620,4620,4620,4240,4240,4240,4240,4240,4240,4240,4240,4240,4240,4240,4240,4240,4240
Digitalist C3F3FA4273E25312DD2131511937D4E6BBFE68A0,192,192,192,192,6,6,6,6,6,6,35,18,18,18,18,35,35,35,35,35,35,56,56,85
