datetime,relay,rtt
2020-03-08 13:49:36,3DCA95587F917F3F212B598731B97BDB85BFEE92,34.45247962575465
2020-03-08 13:50:00,3DCA95587F917F3F212B598731B97BDB85BFEE92,33.03968694858637
2020-03-08 13:50:25,3DCA95587F917F3F212B598731B97BDB85BFEE92,36.74741170141563
2020-03-08 13:50:48,3DCA95587F917F3F212B598731B97BDB85BFEE92,47.691272300180785
2020-03-08 13:51:11,3DCA95587F917F3F212B598731B97BDB85BFEE92,63.25164234221157
2020-03-08 13:51:34,3DCA95587F917F3F212B598731B97BDB85BFEE92,77.00136513545463
2020-03-08 13:51:58,3DCA95587F917F3F212B598731B97BDB85BFEE92,82.5414984959594
2020-03-08 13:52:20,3DCA95587F917F3F212B598731B97BDB85BFEE92,77.86189619241317
2020-03-08 13:52:42,3DCA95587F917F3F212B598731B97BDB85BFEE92,66.87518773268772
2020-03-08 13:53:05,3DCA95587F917F3F212B598731B97BDB85BFEE92,56.844487875748115
2020-03-08 13:53:28,3DCA95587F917F3F212B598731B97BDB85BFEE92,53.57876239956524
2020-03-08 13:53:49,3DCA95587F917F3F212B598731B97BDB85BFEE92,57.8242246253341
2020-03-08 13:54:11,3DCA95587F917F3F212B598731B97BDB85BFEE92,65.32420128444198
2020-03-08 13:54:35,3DCA95587F917F3F212B598731B97BDB85BFEE92,70.40832461532776
2020-03-08 13:54:57,3DCA95587F917F3F212B598731B97BDB85BFEE92,70.38956486804602
2020-03-08 13:55:21,3DCA95587F917F3F212B598731B97BDB85BFEE92,67.27984287240486
2020-03-08 13:55:45,3DCA95587F917F3F212B598731B97BDB85BFEE92,65.43775221132415
2020-03-08 13:56:06,3DCA95587F917F3F212B598731B97BDB85BFEE92,67.54845351417445
2020-03-08 13:56:29,3DCA95587F917F3F212B598731B97BDB85BFEE92,72.94655173200091
2020-03-08 13:56:53,3DCA95587F917F3F212B598731B97BDB85BFEE92,79.24637732114539
2020-03-08 13:57:15,3DCA95587F917F3F212B598731B97BDB85BFEE92,84.24370946824043
2020-03-08 13:57:37,3DCA95587F917F3F212B598731B97BDB85BFEE92,85.92194211708613
2020-03-08 13:57:59,3DCA95587F917F3F212B598731B97BDB85BFEE92,82.5343180001057
2020-03-08 13:58:27,3DCA95587F917F3F212B598731B97BDB85BFEE92,74.74917218922532
