datetime,relay,rtt
2020-03-20 07:48:09,D744A380F4FC34F9D11208A2F9E8C69DD556C376,36.396373601361475
2020-03-20 07:48:26,D744A380F4FC34F9D11208A2F9E8C69DD556C376,44.37823260396791
2020-03-20 07:48:42,D744A380F4FC34F9D11208A2F9E8C69DD556C376,48.16646701470382
2020-03-20 07:48:59,D744A380F4FC34F9D11208A2F9E8C69DD556C376,45.87800167682366
2020-03-20 07:49:15,D744A380F4FC34F9D11208A2F9E8C69DD556C376,39.019447599543554
2020-03-20 07:49:31,D744A380F4FC34F9D11208A2F9E8C69DD556C376,31.460706048214746
2020-03-20 07:49:47,D744A380F4FC34F9D11208A2F9E8C69DD556C376,26.80436962603203
2020-03-20 07:50:04,D744A380F4FC34F9D11208A2F9E8C69DD556C376,26.25112030203221
2020-03-20 07:50:21,D744A380F4FC34F9D11208A2F9E8C69DD556C376,28.735262424773552
2020-03-20 07:50:37,D744A380F4FC34F9D11208A2F9E8C69DD556C376,32.55116019454488
2020-03-20 07:50:53,D744A380F4FC34F9D11208A2F9E8C69DD556C376,36.10647244095043
2020-03-20 07:51:09,D744A380F4FC34F9D11208A2F9E8C69DD556C376,37.30749921630093
2020-03-20 07:51:26,D744A380F4FC34F9D11208A2F9E8C69DD556C376,33.79854949630075
2020-03-20 07:51:42,D744A380F4FC34F9D11208A2F9E8C69DD556C376,25.387268562677335
2020-03-20 07:51:59,D744A380F4FC34F9D11208A2F9E8C69DD556C376,16.136844637026773
2020-03-20 07:52:15,D744A380F4FC34F9D11208A2F9E8C69DD556C376,12.465109051817175
2020-03-20 07:52:33,D744A380F4FC34F9D11208A2F9E8C69DD556C376,17.869092058514767
2020-03-20 07:52:51,D744A380F4FC34F9D11208A2F9E8C69DD556C376,29.55169469953025
2020-03-20 07:53:07,D744A380F4FC34F9D11208A2F9E8C69DD556C376,40.73741325317983
2020-03-20 07:53:24,D744A380F4FC34F9D11208A2F9E8C69DD556C376,46.1900693433307
2020-03-20 07:53:40,D744A380F4FC34F9D11208A2F9E8C69DD556C376,45.22708045908651
2020-03-20 07:53:57,D744A380F4FC34F9D11208A2F9E8C69DD556C376,40.074269111991256
2020-03-20 07:54:14,D744A380F4FC34F9D11208A2F9E8C69DD556C376,32.77878306090608
2020-03-20 07:54:30,D744A380F4FC34F9D11208A2F9E8C69DD556C376,24.520351841354305
2020-03-20 07:54:46,D744A380F4FC34F9D11208A2F9E8C69DD556C376,17.047937885856044
2020-03-20 07:55:03,D744A380F4FC34F9D11208A2F9E8C69DD556C376,13.028502887508948
2020-03-20 07:55:20,D744A380F4FC34F9D11208A2F9E8C69DD556C376,14.092205350357515
2020-03-20 07:55:37,D744A380F4FC34F9D11208A2F9E8C69DD556C376,19.05068314624071
2020-03-20 07:55:54,D744A380F4FC34F9D11208A2F9E8C69DD556C376,24.823085184082448
2020-03-20 07:56:11,D744A380F4FC34F9D11208A2F9E8C69DD556C376,29.139726064396424
2020-03-20 07:56:27,D744A380F4FC34F9D11208A2F9E8C69DD556C376,31.94505246248402
2020-03-20 07:56:44,D744A380F4FC34F9D11208A2F9E8C69DD556C376,34.21504547011904
2020-03-20 07:57:01,D744A380F4FC34F9D11208A2F9E8C69DD556C376,36.055377824097384
2020-03-20 07:57:17,D744A380F4FC34F9D11208A2F9E8C69DD556C376,36.49509265038193
2020-03-20 07:57:33,D744A380F4FC34F9D11208A2F9E8C69DD556C376,34.91669062138616
2020-03-20 07:57:49,D744A380F4FC34F9D11208A2F9E8C69DD556C376,31.973782069025113
2020-03-20 07:58:06,D744A380F4FC34F9D11208A2F9E8C69DD556C376,28.843696674510422
2020-03-20 07:58:22,D744A380F4FC34F9D11208A2F9E8C69DD556C376,26.091770601551705
2020-03-20 07:58:39,D744A380F4FC34F9D11208A2F9E8C69DD556C376,23.757747548954452
2020-03-20 07:58:55,D744A380F4FC34F9D11208A2F9E8C69DD556C376,22.318315151216908
2020-03-20 07:59:12,D744A380F4FC34F9D11208A2F9E8C69DD556C376,22.99200845856483
2020-03-20 07:59:28,D744A380F4FC34F9D11208A2F9E8C69DD556C376,26.82827445318872
2020-03-20 07:59:45,D744A380F4FC34F9D11208A2F9E8C69DD556C376,33.41598635961633
2020-03-20 08:00:02,D744A380F4FC34F9D11208A2F9E8C69DD556C376,40.35312372396262
