datetime,relay,rtt
2020-03-12 22:20:07,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,42.48129124581775
2020-03-12 22:20:27,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,40.00375035452095
2020-03-12 22:20:48,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,41.943508387082915
2020-03-12 22:21:10,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,49.1033899739354
2020-03-12 22:21:29,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,58.226994950102544
2020-03-12 22:21:49,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,64.76436967215236
2020-03-12 22:22:08,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,66.20327356627567
2020-03-12 22:22:38,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,63.07887463935982
2020-03-12 22:23:00,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,57.46531048789287
2020-03-12 22:23:17,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,51.20568372353593
2020-03-12 22:23:37,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,45.68983680467588
2020-03-12 22:23:53,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,42.59803953822406
2020-03-12 22:24:11,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,43.79421197653804
2020-03-12 22:24:32,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,49.84547218994909
2020-03-12 22:24:49,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,58.624996832441674
2020-03-12 22:25:07,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,65.68972744975223
2020-03-12 22:25:25,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,66.67299482571327
2020-03-12 22:25:42,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,60.38679637512017
2020-03-12 22:25:59,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,50.38648842520374
2020-03-12 22:26:16,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,43.052259470921584
2020-03-12 22:26:33,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,42.86930259824025
2020-03-12 22:26:50,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,48.89067520507261
2020-03-12 22:27:07,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,55.982735473223634
2020-03-12 22:27:24,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,59.62907314569399
2020-03-12 22:27:41,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,59.27466253579463
2020-03-12 22:27:58,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,57.24220543429024
2020-03-12 22:28:17,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,55.542547682149625
2020-03-12 22:28:35,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,54.72883598166997
2020-03-12 22:28:53,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,55.37328211424065
2020-03-12 22:29:11,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,58.93795383609272
2020-03-12 22:29:27,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,65.92051227731788
2020-03-12 22:29:44,35DA04A92634AF2392CBA6AF158E00B5589A1CFA,73.52623947928949
