fingerprint,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Instigater F4C7CDA25F2B87EBFCF06464937180D6B23D3025,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
Intorr B0C68DDD4265C850DC08CDE01154025E9EBEC14F,688,688,688,688,688,621,621,668,668,668,580,580,668,668,668,668,668,668,668,668,668,668,580,580
IobnidnNvfXBcnP4KMf F484E90218B4BF0B978C0B146D8669DB55B9ED01,59,59,59,48,48,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
IronKangaroo 1B358F1210BE1E60EBD32EB07356C362E70CB28A,28300,28300,28300,30300,30300,30300,30300,30300,26000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
Isidore 430672CD7162FA88AB49D891C38567799F346333,46700,46700,46600,46500,46300,46200,46200,46100,46300,46100,46300,46300,48000,48000,48000,48000,48000,48000,48000,47000,48000,48000,48000,48000
Islay F4873B3EC3325B81DC36C7E38AD3A5ED12B2F339,6400,6400,6500,6500,7000,7000,7000,7000,7000,7000,6400,6760,6400,6740,6740,6750,6780,6830,6860,6870,6900,6930,6970,6990
Isoalliin ED3ACBBB89C5F1597A44A65D2FA203BDB8E208F2,26100,26100,26100,26100,24000,24000,24000,23000,24000,24000,24000,24000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
ItJediBusTorRelay 6DC5ADEB40FCC2090239FC0E1C2FD29F2E117BC9,4820,4830,4820,4810,4790,4750,5000,4130,4110,4110,4100,4100,4090,5160,5160,4060,4080,4110,4130,4130,4150,4170,4190,4200
JAJTorBits C6B656BA6BC16E31115A1B2D56396A53165F3408,341,341,341,341,341,341,277,280,280,280,280,280,280,280,280,280,280,280,261,261,261,261,261,261
JDNet AC137715AB1C712462C6AB50BEF9C5AA81887DC0,1400,1400,1400,1400,1400,1400,1400,1400,1500,1900,1930,1930,1600,1600,1600,1600,1600,1600,1600,1600,1710,1710,1710,1710
JDNetX 44C90A8F2FB294EEDD09EE6903B5A8B4943B6204,6400,6400,6400,5340,5330,5300,4900,5280,5270,5270,5260,5260,5260,5250,5240,5250,5270,6600,6600,6600,4100,4100,4100,4100
JFWenisch 58E67CDDF7CA2E2BD52389EB2E270E09A1C376F4,190,190,190,190,190,190,190,190,190,227,227,227,227,227,225,225,225,225,225,225,225,225,225,225
JNode E197211C395AF5EFE4449AD250EC83BD6B62C37D,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,19000,19000,19000,19000,19000,20000,20000
JPsi2 F6EC46933CE8D4FAD5CCDAA8B1C5A377685FC521,16800,16900,16900,16000,16000,16000,16000,16000,16700,17200,17300,17300,17300,17400,17500,17500,17600,17600,17700,17700,17800,16000,16000,16000
JabberDEXMPPNode B4CB465573BADB233E95679B0F19C4A080B8B018,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,85,85,85,85
JacquesCousteau 94EFC7C6E2B45E59EB79D0F2FBF2F7F562282707,8100,8210,8190,8180,8140,8110,8110,8100,8140,8110,8130,8130,8160,8190,8220,8230,8290,8320,8340,8380,8420,8880,8930,8970
JakeDidNothingWrong 1ECD73B936CB6E6B3CD647CC204F108D9DF2C9F7,2750,2760,2760,2760,2760,2740,2740,2730,4030,4010,4030,4020,4250,4240,4240,3320,3330,3360,3300,3300,3300,3300,3300,3300
JanKuciak 183CCFB548422FB553B6C76F4DB946A9F248C5AE,12000,12000,12000,11100,13000,15500,15500,15500,15500,15500,15500,15500,15500,15500,15500,15500,15500,15500,15600,13000,13000,13000,13000,13000
JaniTORsServer 25A84EFEE28E443EB9D3130138243452586F8BAA,9690,9600,9600,9600,9600,9580,7440,7000,7200,7200,7200,7200,7100,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
Janky328891 D5039E1EBFD96D9A3F9846BF99EC9F75EDDE902A,9300,9300,8720,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
Janky380201 03F26766F14B0B7B5D22461083807D313429A34F,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9900,9900,9900,9900,10000
Jans 50586E25BE067FD1F739998550EDDCB1A14CA5B2,42800,42800,42600,46800,46600,46400,46600,46600,46800,46700,46800,46900,47000,47200,47300,47400,47700,44900,45100,45200,45400,45600,45800,45900
Jans1 40C773D9F2B16143CDB2ADB661DDC6BB12EF3E2C,31900,31900,31800,33700,33600,33300,32900,32800,32600,32600,32400,32300,32400,32500,32600,32800,33100,38000,38000,38000,38000,38000,38000,37200
Jarvis 5297054A12CE186660A206424CF6608DA266F7CA,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14
JdMtOrReLaY1 508EAAA5322C7BF048C8FADBBFB37D0A3E1D9262,10500,10500,10600,10600,10500,9050,9040,10500,10400,10400,10400,10400,10400,10400,10400,10400,10400,10500,10500,10500,10500,11500,11500,11600
JdMtOrReLaY2 EBE76802D098FF6FA226F60C2D0B0C098F367AF1,8700,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8400,8500,8500,8500,8500
JdMtOrReLaY3 33925888F5DB4CD014E5718CB3B1FC82BFE1AD37,9040,9050,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9300,9300,9300,9300,9300,9300,9300,9300,9300
JennyRelay F00C8B7589FEE52BE84387CDB422C1F1386979C0,12700,12700,12700,12700,13000,13000,13000,13000,13000,13000,13000,12700,12700,12200,12700,12700,12700,12700,12700,12700,12700,12700,12700,13000
Jessica AFFF99146CA09051D981F76B349D1A1FAD6D9D45,8900,8900,8900,8900,8900,8900,9160,9160,8900,9160,9160,9160,9160,9160,9160,9160,9160,8900,8900,8900,8900,9300,9300,9300
JimmyBulanik 8E76F1F6E8499CCE975C451560586A5F8BF0BFDB,20300,20300,20300,20300,20200,20100,20100,20100,20200,20100,20100,20100,20200,20300,20400,20400,18600,18600,18700,20800,20900,20900,21000,21100
Jittor E062E8AD9FA8907D140ECFC406D5DAFD4B23F300,75700,75800,78000,78000,78000,77000,78000,77000,78000,78000,78000,78000,77000,77000,74000,75000,76000,76000,76000,76000,76000,76000,76000,76000
JoaoOliv1 4DC730B9132776D51905D4F6B3A5B6F9BFF69F37,3810,3810,3810,3810,3810,4300,4300,4300,4400,4400,4400,4400,4300,3270,3390,3390,3390,3390,3390,3200,3200,3200,3200,3200
JohannesK BEC5C20819D0698F302157E8B305D6F604098DD2,952,952,952,952,952,952,952,952,952,952,952,985,985,985,985,985,985,985,985,1030,1030,1030,1170,1170
John0072381236Smith DBA2DBB852E06B58BAAF09BD1BE91FA30A1243C8,9110,9110,9090,9080,9040,9010,9000,8990,9030,9000,9030,8890,8930,8960,9000,9010,9080,9100,9130,9170,8300,8300,8300,9300
Johnny5 55C22D134212EE340D811C199B88C7BCB943B732,14,14,14,14,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14
Joker DEF3365F1C012F80E56877B5EF05CE72BDEB0CCC,6880,6880,6880,6880,6880,5330,5270,5250,5220,5220,5200,5200,5200,5210,5220,5250,5310,5190,5190,5190,5190,5190,5190,5600
JollyJumper D2AD675448BFA074BA8F0137511AB306A3271FA6,89,114,117,117,117,117,117,117,117,100,100,100,100,100,100,100,100,100,100,100,100,100,110,110
JongeDemocraten 69620419A3D0077272B2EA3952A1F46880FDFAE5,125,125,125,131,131,131,131,131,131,131,131,131,131,126,126,126,126,126,126,126,126,126,126,126
Jorropo 46BC57CFDC91DE75CBDA7D264A1FD4684A048B5C,1200,1200,1200,1200,1450,1450,1450,1450,1450,1450,1450,1450,1450,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
Juanan76 3350F0B81D0AAE40EBBD1AFDC8595CE9620A7AA7,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,1740,1740,1740,1740,1640,1640,1800,1800
Julius 6E37E38E0073B6DC66FD860087B8C5F57EFD6567,1010,1010,1010,1010,1090,1090,1090,1090,1090,1090,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,967,967
JustANode AC61783EB367C5591FCF52AB76D1914159F87D08,1000,1000,1000,1000,1060,1060,1060,1060,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160
JustAnotherTorRelay 5AAD5C7090EEC71F291A78897C771E8299363E45,20000,20000,20000,20000,19900,19700,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,18200,18300,20500
JustSomeRelay AA7D569C52FA44D7921BB8114B50044E80D179F8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7
KAPOW111 61FA7E7C766577D76EBABF19330993DEFA8AF3C3,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,29000
KD8HLN 7CD234DFEFE8F215EC9AE2BC1D2CAFC9E0D1CC00,14300,14300,14300,14300,15000,15000,15000,15000,13500,13500,13500,15000,15000,15000,15000,15000,15000,15000,15000,15000,14300,14400,14500,14600
KNLWZCjWLF 5CE579A60363F37DDFEDE3CC8C3E3C807FD7D96A,587,587,587,587,587,654,654,654,654,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
KRCCSSL02 5B74DDF32D52B83ADCE05FAED8B3F5F427F68AE5,141,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
KS0120141125 1397DB106492F1C9371CCBA859DAF6843FE27BA6,17,17,14,14,14,17,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14
KUEXBON 557B39146EB121C8CFA22C48AD78BDBDBC8FF3A1,14900,14900,14800,14800,16500,16500,17000,17000,16900,16900,16500,16500,16600,16600,16700,16700,16800,16900,16900,17000,17100,17100,17800,17800
KZL303 5161577054C80212DA8AEE62597D04C8DCA46A2D,124,124,124,124,124,124,124,124,124,96,96,96,96,96,96,96,100,100,100,100,100,100,100,100
KaaTorRelay C46E672994B5319273714C2BAE07411CB4EF5A1F,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,11,11,11,11,11
KaarliVPS 537DFC2019C77FF60A0A29BEF358F7F6D6C68688,5470,5470,5470,5460,5430,5390,5350,5330,5310,5310,5300,5300,5290,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5540
Kabo 0AD8C15B930AD1F332B1DFFA3779B7D41B45DBE0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7
Kackfass 8BA5F4BD24449F9D591BBBCA56142E007D64233B,28,28,28,28,28,28,28,28,28,28,28,28,23,23,23,23,23,26,26,26,26,26,26,26
KagamineLenAkari CC09DFB016081AD50686DAC96440BB2D6F343251,24000,24000,24000,24000,24000,24000,24000,24000,25600,25600,25400,25400,27000,24000,24000,23300,23400,23400,23600,23700,24000,24200,24800,24900
KagamineLenTwilight F9E32D4058F7F35E9BC4F1D8C3B2DAA0C4466660,20000,20000,20000,21900,21900,21700,21500,21500,22900,22800,22900,22900,22900,23000,23100,23100,23300,23300,23400,23500,23600,23600,23700,23800
KagamineLenWoRd F4F92D8B840C2D053197AC3EF9C58F3DCFBB20FE,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,25600,24000,24000,24000,24000,24000,24000,24000
Kalabint 1CA6E34E762AB5550FBB254A7C7BD874F1550710,952,952,952,952,952,952,1140,985,985,985,985,985,916,916,916,916,916,916,916,916,916,901,901,901
Kanna 232314EAD028246701864F1BA1AC0363BC22CBA2,86,86,76,76,70,72,72,70,70,70,70,70,70,70,70,70,72,72,72,72,72,72,82,82
KansaiULab2 BCC999E4F9580214584C67B1F38BC29C46DC766E,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
Karadoc 887E2B73EDA109C09ADEBD6B1E788FDF620646B7,23400,23400,23400,23400,23400,23400,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
Karai 3AF69B3ECCB000879CA1BCD0B36B619DBF712291,520,520,520,520,520,520,554,554,554,554,554,554,554,554,554,476,476,472,472,472,472,472,472,472
KarlRanseieristTot CC977CAC791AC03BA742D61B9A4074E1A07509AC,124,124,124,124,124,124,124,124,124,111,111,110,110,110,110,110,110,107,107,107,107,107,107,130
Karlstad1 EDAF30C58D6CCF359EA062C668C7180A17076440,8500,8500,8500,8500,8500,8500,8500,8500,8500,8220,8240,8240,8270,8300,8340,8350,8400,8400,8400,8150,8190,7990,8610,8640
KatRelay B8E79311E17A16B051B2290095B3FA8060818EDC,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Kepler62e 8CBA4708874585C45D391727855E623848B0AB65,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,35,35,35,43
KernelPanic 5ADAA1CEDBF41D4312DFF4D82441B6EC5C355CA0,6330,6330,6330,6330,6330,6330,8200,8200,8060,9200,9200,9200,9200,9200,9200,9100,8500,8500,8330,8330,8330,8330,8330,8330
KherNl 4837A6DFFC8E3681D70AD9E8D057C029093DA2F7,14000,14000,14000,14000,14000,14000,14000,14000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
KherNl E0B3B10226F067A1B215178D19A19EF311E7FDC3,12300,12300,12300,12300,13800,13800,13700,13700,13000,11900,11900,11900,11900,11900,11900,11900,11900,11900,12000,12000,12200,12400,12500,12500
KiandChi 5512557491F87D888FC485FF6484265A754ABF53,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,11000,11000,11000,10000,10000,10000,10000,10000,9970,9970,9970,9960,9960
Kikimore C867247A9DA2C77FCDA6A5C7BDC15395D033C892,38,38,38,38,38,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Kimchi D0273C8566CC9AECE4C762376C9B066FE0F1DADD,53000,53000,53000,53000,53000,53000,45000,49100,48900,48900,48800,48800,48800,45900,45800,45900,52000,52000,52000,52000,52000,52000,52000,52000
Kimpale 56064CC735A2C1BE749B8C78040C90117BE57C3C,926,926,926,926,926,926,926,926,770,770,770,770,770,770,830,830,830,830,830,830,820,820,820,820
Kings F1A7CE1B1D558DC24E39B6B30FF217ECCEECF141,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,29000,29000,35200,35200,35200,35200,35400,35600,35800,35900,36000,36200,36300,36400
Kitana0x00 786ECA0A66DDC507672BF5987985D9F6E811E79E,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1400,1360,1370,1400,1400,1400,1400,1600,1500,1500
Kladuin 25CA1778B9ECE1491562B38348F41F9415515AC1,21000,20600,20600,20500,20400,20300,20100,20100,20000,20000,19900,19900,19900,19900,19900,19900,20000,20100,20200,20200,20300,20400,20500,20600
KlausTor01 FD962B300A2155701D45BD91246711A6E266ED72,20200,20200,22000,22000,22000,22000,24200,24200,24300,24300,24300,24400,24400,24500,24600,24600,24100,24100,24100,24100,24100,24100,24100,24100
KlausTor02 06B0A287B485288524ED761DFAFAAAD2E4A8992B,18300,18400,20000,20000,20000,20000,19800,19800,19700,19700,19600,20000,20000,20000,20000,19000,19000,19000,19000,19000,19000,19000,19000,19100
KleinesZwiebelchen 8AC597DF806EC6964E6BA047C8FDBF47F7D5D35B,2240,2250,2250,2250,2250,2390,2370,2360,2350,2350,2340,2330,2340,2400,2400,2400,2400,2400,2400,2410,2440,2460,2400,2400
KnightKnight 8552390D43D0FEE677DB54C65011814293920220,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,31,31,31,31,29
Knowhere C2F653A5CEE30C8D5713FA4AE7F75E992A479196,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,18400,19000,19000,19000,19000,19100,19300,19400,19400,19500,19600,19700,19700
Kobayashi F663CA227B7D2B3C8556F7DDBFC6653A010A2C4F,5050,5060,5050,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5280,5270,5280,5300,5330,5340,5340,5360,5370,5380,4400
Kodachrome 222EF2D7DF29FD4DC9ABF59449CFEEE545AACFE3,1360,1360,1360,1360,1360,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1390,1340,1340,1340,1340,1340,1340,1340,1340
Kolobok3D 1B63414FBAE1D9989A6453B964C26F7606069836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KomputeryNaTory 2A2317324FEE89B9E6B0E3F53AF42B4C7BA34882,1210,1210,1210,1210,1210,1210,88,88,88,88,88,87,87,87,87,87,87,87,71,71,71,71,71,71
KonbetoSan 0F3B1BCB42C0E688D4A45887EFDD762B8D2F08F9,3400,3400,3400,3400,3400,2800,2800,1330,1330,1330,1320,1320,1320,1330,1330,1330,1350,1350,536,537,539,1020,1440,1440
Koshaq DFF7791B90883AB66895472B7871D0A224F064F8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
Kostiks 1D4198E7BC3A8A371AAD1A56B56708EAA256A11C,1400,853,853,853,853,853,853,853,853,853,853,853,1240,1240,1240,1240,1240,1240,1630,1630,1630,1630,1630,20
KrakowOnion1 888812D52446DA7741DEFDB2BA72D5C172A68503,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,49000,50000,50000,50000,50000,50000,50000,50000,50000,51500,51600,51800,51900
Kroell 44DF1007B545B4D8057F279025EBB33CF99BE227,21600,21600,21500,21500,21400,20000,20000,20000,20000,20000,24900,24900,23400,23500,23500,23600,23700,23800,23800,23900,24000,24100,24200,24200
Krombianschniedschn F2E60DE0F39BEA826B50EB619A014ADCE9619359,4790,4790,4770,4740,4730,4700,4660,4560,4620,4600,4600,4590,4600,4620,4630,4650,4680,4690,4710,4740,4780,4790,4800,4800
KrystalCook 99CE73E80C0C894375EA45D92009A9D45841177B,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289
KuroNeko 95C4EF3787069A3A1A3B5FD4057A34CA97C171C3,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
L1ttl3Fr33d0mii B254E955D0F64207276E7EBCAFADC53A313AE384,59,59,58,58,58,58,58,58,58,58,58,58,55,55,55,55,55,55,55,55,55,55,55,55
L29Ah 7044955A4D7B04CF70011D73B467B13CE5E69D41,5560,5570,5560,5550,5530,5490,5440,5430,5360,5340,5360,5360,5370,5380,5370,5380,5460,5470,5480,5500,5530,5550,5600,5630
LANETRelay 6EE7AEAFC24542BF4DB6E724E0B49D85DF9516FA,150,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180
LIDSOL F7DAFA2D91F7E0A81C987D65E9062B65CC4DF660,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2200,2000,2000,2000,2000,2000,2000,2000,2000,2100,2100,2100,2100,2100
LaMusique C4530F888E6FAF734B4E37F35FBB0B8C82B170B8,48,48,48,48,48,48,48,48,48,48,48,41,41,40,40,40,40,40,40,40,40,40,40,40
LaTOR 44360FE5D8A1D5502AB8BEDEA2DEDF67B23BAC19,54,54,60,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,61
Labitat B2380704C53947B1D72E7CBCD361E73901EF7444,15200,15200,14300,14300,16300,16300,16300,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900,14900
Laborkatze EAB20BD4083C820EC8329ED5AEBF12019A7749F3,15000,15000,15000,15000,15000,15000,12000,24800,24700,24700,24700,24700,24700,24600,24600,24700,25600,25700,25800,25900,26000,26100,26200,26300
Lachesis 48C7169E6B7EDD1383D49D909BC081D21A90D423,806,713,713,713,713,713,934,934,934,934,934,613,613,613,613,613,613,613,720,720,720,720,720,699
LadyTremaine 03FF9FCE950F1E7B9B53547FBEA186658FAF61AC,11500,11600,11600,11600,11600,12600,11500,11500,11400,11400,11400,11400,11400,11400,11400,11400,11500,9800,9500,9350,9380,9400,9420,9420
Landesverrat 64F8BC2680214B6C1581B3DFFC4F6582F87D45FE,5600,5600,5600,5600,5600,6630,6610,6600,6580,6580,6570,6570,6570,6560,6550,6570,6590,6630,6630,6640,5950,5960,5970,5970
LapTor 8A7F6489F82D564CB1EAD6A6762402696FCFF859,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7800,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600
LasVegasNV1 ACF38D2A79A4AE47A6CCD8011EBB729BF66482AB,14100,14000,14000,14000,14000,14000,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400,12400
LaserSystem 2B94FEF968C9949FD2F10EB154938494B2F50527,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6410,6410,6440,6460,6480,6490,6540,6560,6580,6610,6640,6660,6880,6900
LastResort 01722A60DC0EAA64D7905AD60A3242C6091E73D1,210,210,210,210,210,210,210,224,224,224,224,224,224,224,224,224,224,235,235,235,235,235,235,235
LauchRelay 5B4D6B845AC3CC97EB3169D0C774469364322948,258,430,430,430,430,430,430,430,1120,1640,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840
Lavaeolous 9BC9DEC371D17190F0185D7CDA42F30A617B6A7F,60,60,60,60,64,64,64,64,64,64,64,64,64,52,52,52,52,52,52,52,52,52,52,64
Lavaronn 211F033CF992CC1419C57BE579156FC34533BD51,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12
LawyersGunsAndMoney A25F6BDE6E5E45555E2FCCC4F50460A65544D61F,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20000,20000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
Layer13 D49BB7514C78F68303D879AF7C3D5D67148F599B,2400,2400,2400,2400,2500,2500,2500,2500,2910,2970,2980,2980,3000,3000,3020,3020,3040,3050,3060,3080,3090,3100,3120,3130
LeRechenscheiber CEB204E45A56D11B0DBD1A782592F1580922071B,10700,10700,12000,10800,10800,10700,10600,10600,10600,10500,11100,11100,11100,11100,12000,12000,12000,12000,12000,13000,11200,11300,9500,9500
LeakFreak DE3A552FEDB3868702241D958268531DB30A75B9,15000,15000,15000,15000,14900,14800,14900,14900,15000,14900,15000,15000,15000,15100,15100,15100,13300,13300,13400,13500,13600,13700,13300,13300
LeaveMeAlone 90AB8D5428AC2966AB6D49B9367ED5701D6FB4D8,878,878,878,958,958,958,958,958,958,958,958,958,842,842,842,840,840,840,840,840,842,842,842,751
LebLibraries 27A5FD22519F0AF83927CEF1304EE19484247582,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4180,4180,4180,4180,4370,4370,4370,4370,4370,4370,4370,4370,4370
LechWalesa 364E18848469385C5948376FAF778AC61D4CFB67,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,55000,54000,54000,54000,54000,54000,54000
LeoR E7E2A76191500600982E8A0664DBDDE982F65265,12800,12800,12800,12600,12500,12500,12400,12400,12400,12400,12400,12400,12400,11600,11600,11600,11600,11600,11600,11600,11600,11600,11600,12000
Leodagan 255CF8CC68137449DEBD443797AB3D851E3065B2,9140,9140,9140,9140,9140,9140,9590,10100,10100,10100,10100,10100,10100,10300,10300,10300,10300,10300,10300,10300,10600,10300,10300,10600
Leon 29B1F95365A8C4523D0AA9C82D505088428BA50F,12500,12500,12500,12500,18800,18800,18800,18700,18800,18800,18800,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
LeonNet 5FC375403E82EFE1FE28EB8CA4088391049DD340,500,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
LetoAms 9BEA0C19942928B1ABE66E7FFDF0B4762F452830,3020,3020,3020,2900,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020,3020
Levate 6619BB94B95402767B3EC6DED0D452E1F803D921,18200,18200,18200,18200,18200,18200,18200,18200,19000,18200,18700,18700,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500
Libero 30C19B81981F450C402306E2E7CFB6C3F79CB6B2,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,30400,28300,28300,28300,28300,28300,28300
Libertade 390B11405F3613CE50E3ACBC9E9978BA4D95CE9D,4000,4000,3990,4320,4300,4700,4700,4730,4750,4790,4860,4860,4860,4850,4850,4860,4880,4910,4940,4960,5000,4700,4700,4700
LibertarianNode DE9B97B7E056FE1DFB2413C9E56AB25E72C5C2CD,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,3300,3640,3650,3660,3900,3900,3900,4000,4000
LilRelay 179DCFC7C655351798A863C63B8B459D519BC062,1550,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
Lily 9DAC751104B775468BBBD5793F4283965823D422,25700,25700,25700,25700,25700,29000,29000,29000,29000,29000,29000,28000,28000,28000,28000,28000,28200,28200,28200,28200,28200,28200,28200,28200
Linda4u 97ED592CA27E0E9B1E3539FBA2C14BC817342994,180,180,180,180,180,180,180,180,180,205,205,205,205,205,205,205,205,205,170,170,170,170,170,170
Linode 43E187B8C7361F47EA968ED5389435865D7F4FE7,4720,4730,4720,4710,4690,4670,4670,4340,3810,3800,3800,3800,3820,4100,4390,4400,4430,4430,4450,4460,4480,4490,4510,4520
LinuxNetRPi3Relay B06AF742CAF222A625E54010E48C77163E7F5915,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,937,937,937,937
LinuxNetUnlimited 7D8EBB86CF2EB560F938BEF018E1D8FD6B36B327,28000,28000,28000,28000,28000,27900,27700,27600,27500,27500,27400,27400,27400,27400,27300,27400,27500,28000,28000,28000,28000,28000,28000,28000
LisaM EEA500A216DAA83E7815F2C46786652935FD7351,16000,16000,16600,16600,16500,16400,16200,16200,19400,19900,20000,20000,20100,20100,20200,20200,20400,20500,20500,20600,20700,20800,20900,21000
Lisbeth1 58B28D30F8971F27714F20A902DB2C1A02633776,770,977,977,977,977,977,907,907,907,907,977,977,977,977,977,977,977,977,977,977,977,977,977,977
LiskaGriffin 7123C96330AAB56BDE307BA9283229102B84C8DE,18800,18800,18700,18800,18700,18600,18600,18600,18700,18700,18700,14700,14800,14800,14900,14900,15000,15000,15100,15200,15200,15300,15400,15400
Lititz 5EDD6628D5E13ED020A1EA03C1944DD6769B4974,280,280,280,280,280,441,441,441,441,441,441,441,441,441,441,441,441,389,389,389,389,389,286,286
LittleFoxRahja 708A968F3644F8A547156368FEA3DB664110E631,159000,159000,159000,159000,194000,192000,191000,190000,200000,200000,199000,199000,199000,199000,199000,199000,200000,202000,202000,203000,204000,140000,140000,140000
LittleTorRelay 908D50B17C81AD794A3FB124373C6D458437C67F,22,22,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21
